"TRACE_after","40.597774","-8.665204","null","40° 35' 51.99'' N | 8° 39' 54.73'' W","528327.354E 4494161.579N 29T","29TNE 28327 94162","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:35","3.87","5.05","155.9981","null"
"TRACE_after","40.5977292","-8.6651747","null","40° 35' 51.83'' N | 8° 39' 54.63'' W","528329.852E 4494156.616N 29T","29TNE 28330 94157","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:36","3.87","5.84","154.99922","null"
"TRACE_after","40.5976804","-8.6651424","null","40° 35' 51.65'' N | 8° 39' 54.51'' W","528332.605E 4494151.21N 29T","29TNE 28333 94151","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:37","3.87","6.49","158.98839","null"
"TRACE_after","40.5976199","-8.6651321","null","40° 35' 51.43'' N | 8° 39' 54.48'' W","528333.503E 4494144.497N 29T","29TNE 28334 94144","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:38","3.88","6.75","179.9873","null"
"TRACE_after","40.5975627","-8.6651544","null","40° 35' 51.23'' N | 8° 39' 54.56'' W","528331.64E 4494138.141N 29T","29TNE 28332 94138","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:39","3.9","6.83","208.97829","null"
"TRACE_after","40.5975199","-8.6652113","null","40° 35' 51.07'' N | 8° 39' 54.76'' W","528326.844E 4494133.372N 29T","29TNE 28327 94133","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:40","3.9","6.88","234.96544","null"
"TRACE_after","40.5974842","-8.6652885","null","40° 35' 50.94'' N | 8° 39' 55.04'' W","528320.327E 4494129.384N 29T","29TNE 28320 94129","-8.665 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:41","3.9","8.7","239.99017","null"
"TRACE_after","40.5974386","-8.6653856","null","40° 35' 50.78'' N | 8° 39' 55.39'' W","528312.13E 4494124.291N 29T","29TNE 28312 94124","-8.665 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:42","3.9","10.69","237.0018","null"
"TRACE_after","40.5973855","-8.6654969","null","40° 35' 50.59'' N | 8° 39' 55.79'' W","528302.735E 4494118.361N 29T","29TNE 28303 94118","-8.665 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:43","3.9","11.32","236.99858","null"
"TRACE_after","40.5973324","-8.6656082","null","40° 35' 50.4'' N | 8° 39' 56.19'' W","528293.34E 4494112.431N 29T","29TNE 28293 94112","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:44","3.9","11.42","236.99805","null"
"TRACE_after","40.5972736","-8.6657284","null","40° 35' 50.18'' N | 8° 39' 56.62'' W","528283.195E 4494105.865N 29T","29TNE 28283 94106","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:45","3.9","12.81","236.00018","null"
"TRACE_after","40.597211","-8.6658505","null","40° 35' 49.96'' N | 8° 39' 57.06'' W","528272.89E 4494098.878N 29T","29TNE 28273 94099","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:46","3.9","12.21","236.0048","null"
"TRACE_after","40.5971534","-8.6659597","null","40° 35' 49.75'' N | 8° 39' 57.45'' W","528263.675E 4494092.449N 29T","29TNE 28264 94092","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:47","3.9","10.42","237.0009","null"
"TRACE_after","40.5971024","-8.6660554","null","40° 35' 49.57'' N | 8° 39' 57.8'' W","528255.599E 4494086.757N 29T","29TNE 28256 94087","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:48","3.9","9.58","234.06812","null"
"TRACE_after","40.597052","-8.6661484","null","40° 35' 49.39'' N | 8° 39' 58.13'' W","528247.751E 4494081.133N 29T","29TNE 28248 94081","-8.666 40.597","EPSG:4326","11.77","null","2022-06-14 12:05:49","3.9","9.44","235.91512","null"
